1e-05,0.00061839868749
0.00750995,0.611961649612
0.0150099,1.64458649662
0.02250985,2.66180465169
0.0300098,4.54613744864
0.03750975,7.40714524574
0.0450097,9.06098592585
0.05250965,11.8706165387
0.0600096,4.70727515019
0.06750955,1.9607574993
0.0750095,1.47765036171
0.08250945,1.35259686777
0.0900094,1.3676068849
0.09750935,1.47319055682
0.1050093,1.66092490192
0.11250925,1.93965106198
0.1200092,2.32999291818
0.12750915,2.86397325934
0.1350091,3.58670932323
0.14250905,4.55919005713
0.150009,5.86149140478
0.15750895,7.59556052399
0.1650089,9.88577276334
0.17250885,12.8739335696
0.1800088,16.702520194
0.18750875,21.4750318152
0.1950087,27.1750508199
0.20250865,33.51476892
0.2100086,39.6821107584
0.21750855,44.0405338373
0.2250085,44.305903743
0.23250845,39.4884489937
0.2400084,32.1076703051
0.24750835,25.4532202165
0.2550083,20.5850622256
0.26250825,17.2396727517
0.2700082,14.9597215336
0.27750815,13.4007305376
0.2850081,12.339100888
0.29250805,11.6340569777
0.300008,11.1968745305
0.30750795,10.9713669872
0.3150079,10.9221530868
0.32250785,11.0275826656
0.3300078,11.2755301635
0.33750775,11.6606170768
0.3450077,12.1825001732
0.35250765,12.8446983506
0.3600076,13.6535706689
0.36750755,14.6174958516
0.3750075,15.7459878618
0.38250745,17.0485785357
0.3900074,18.5334992245
0.39750735,20.2059139684
0.4050073,22.0659741901
0.41250725,24.1062335111
0.4200072,26.3090991341
0.42750715,28.6443206848
0.4350071,31.0670454861
0.44250705,33.5172683468
0.450007,35.9213239171
0.45750695,38.1961211274
0.4650069,40.2562171324
0.47250685,42.0233816678
0.4800068,43.4364567106
0.48750675,44.4601597395
0.4950067,45.0893236545
0.50250665,45.3486061611
0.5100066,45.286624003
0.51750655,44.9674495886
0.5250065,44.4611034262
0.53250645,43.8354324311
0.5400064,43.1508376483
0.54750635,42.4569245464
0.5550063,41.7922605861
0.56250625,41.1848777403
0.5700062,40.6537291881
0.57750615,40.2106834821
0.5850061,39.861663281
0.59250605,39.6082824805
0.600006,39.4490922768
0.60750595,39.3801136964
0.6150059,39.3954374834
0.62250585,39.4879012595
0.6300058,39.6491124574
0.63750575,39.8697326477
0.6450057,40.1397050825
0.65250565,40.448349026
0.6600056,40.7843233423
0.66750555,41.1363142909
0.6750055,41.4926263809
0.68250545,41.8418149912
0.6900054,42.1728742067
0.69750535,42.4754976771
0.7050053,42.7404864925
0.71250525,42.9598721125
0.7200052,43.1274366579
0.72750515,43.2386163029
0.7350051,43.2909059888
0.74250505,43.2836471548
0.750005,43.2181324796
0.75750495,43.0973884707
0.7650049,42.9260045614
0.77250485,42.7096775409
0.7800048,42.4550517397
0.78750475,42.1694621161
0.7950047,41.8604270695
0.80250465,41.53537788
0.8100046,41.2017104714
0.81750455,40.8661366236
0.8250045,40.5348338165
0.83250445,40.2134062357
0.8400044,39.9065829042
0.84750435,39.618331415
0.8550043,39.3518445925
0.86250425,39.1095580884
0.8700042,38.8932712192
0.87750415,38.7040241178
0.8850041,38.5422738338
0.89250405,38.4078584187
0.900004,38.3002156297
0.90750395,38.2181908304
0.9150039,38.1602371842
0.92250385,38.1244184331
0.9300038,38.108500188
0.93750375,38.1099130036
0.9450037,38.1257790222
0.95250365,38.1530193333
0.9600036,38.1885011548
0.96750355,38.2288190502
0.9750035,38.2705919682
0.98250345,38.3103791303
0.9900034,38.3448203361
0.99750335,38.3707078387
1.0050033,38.3849522488
1.01250325,38.3846355093
1.0200032,38.3673727019
1.02750315,38.3309085046
1.0350031,38.2734661984
1.04250305,38.1937951722
1.050003,38.0909876652
1.05750295,37.9646761888
1.0650029,37.8150027054
1.07250285,37.6425682011
1.0800028,37.4483064752
1.08750275,37.2337751942
1.0950027,37.0006817174
1.10250265,36.7511555004
1.1100026,36.4875600725
1.11750255,36.2124270356
1.1250025,35.9283564602
1.13250245,35.6380557036
1.1400024,35.3442687063
1.14750235,35.0496156468
1.1550023,34.756703876
1.16250225,34.4679368751
1.1700022,34.185667763
1.17750215,33.9118673877
1.1850021,33.6485519139
1.19250205,33.397376996
1.200002,33.1598328888
1.20750195,32.9371859311
1.2150019,32.7305137355
1.22250185,32.5406477856
1.2300018,32.3682389617
1.23750175,32.2137520696
1.2450017,32.0774721872
1.25250165,31.9594662695
1.2600016,31.8596131393
1.26750155,31.7777304397
1.2750015,31.7133559328
1.28250145,31.665939008
1.2900014,31.6347617301
1.29750135,31.6189799903
1.3050013,31.6175942938
1.31250125,31.6294251401
1.3200012,31.6532461308
1.32750115,31.6876650298
1.3350011,31.731176534
1.34250105,31.7821454458
1.350001,31.8388575582
1.35750095,31.8995116611
1.3650009,31.9621944276
1.37250085,32.0249660181
1.3800008,32.0858555372
1.38750075,32.1428453313
1.3950007,32.19388575
1.40250065,32.2370606342
1.4100006,32.2703829159
1.41750055,32.2920353326
1.4250005,32.3002811544
1.43250045,32.2934997998
1.4400004,32.2702553318
1.44750035,32.2293519525
1.4550003,32.1697226582
1.46250025,32.0906298452
1.4700002,31.9914655755
1.47750015,31.8720268785
1.4850001,31.7322537328
1.49250005,31.572353633
